books	1553100.0	1
books	1612200.0	1
books	1503000.0	1
books	1434600.0	1
books	1626900.0	1
books	679500.0	1
books	1000200.0	1
books	537900.0	1
books	678000.0	1
books	1564500.0	1
tiki	169000.0	1
tiki	121000.0	1
tiki	151000.0	1
tiki	151000.0	1
tiki	124600.0	1
tiki	80600.0	1
tiki	99000.0	1
tiki	191000.0	1
tiki	116000.0	1
tiki	120000.0	1
